Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
1.62,0.1,0.45,-0.15,0.48,5.959,2.750,21.028,0.132,0.363,0.923,1,0,38.86,,,,,,,Random,N/A
1.63,0.09,0.46,-0.14,0.49,5.959,2.693,21.371,0.128,0.385,0.914,1,0,36.89,,,,,,,Random,N/A
1.64,0.08,0.46,-0.14,0.49,5.959,2.693,21.658,0.128,0.391,0.911,1,0,36.14,,,,,,,Random,N/A
1.65,0.08,0.45,-0.15,0.48,5.959,2.636,22.059,0.128,0.374,0.919,1,0,37.05,,,,,,,Random,N/A
1.66,0.07,0.47,-0.15,0.5,5.959,2.693,22.403,0.107,0.367,0.924,1,0,44.88,,,,,,,Random,N/A
1.67,0.05,0.47,-0.17,0.5,6.016,2.922,22.689,0.04,0.265,0.963,1,0,47.68,,,,,,,Random,N/A
1.68,0.05,0.47,-0.16,0.5,6.131,3.323,22.918,0.101,0.302,0.948,1,0,119.16,,,,,,,Random,N/A
1.69,0.05,0.46,-0.17,0.49,6.532,4.354,23.319,0.021,0.386,0.922,1,0,132.85,,,,,,,Random,N/A
1.7,0.04,0.46,-0.17,0.49,6.990,5.329,23.778,-0.048,0.474,0.879,1,0,80.58,,,,,,,Random,N/A
1.71,0.04,0.46,-0.17,0.49,7.162,5.730,24.351,-0.027,0.436,0.899,1,0,43.98,,,,,,,Random,N/A
1.72,0.04,0.46,-0.17,0.49,7.105,5.672,24.809,0.019,0.392,0.92,1,0,41.92,,,,,,,Random,N/A
1.73,0.04,0.46,-0.18,0.5,6.933,5.615,25.210,0.043,0.403,0.914,1,0,41.39,,,,,,,Random,N/A
1.74,0.04,0.47,-0.17,0.5,6.761,5.672,25.554,0.047,0.437,0.898,1,0,40.92,,,,,,,Random,N/A
1.75,0.05,0.47,-0.17,0.51,6.646,5.672,25.898,0.042,0.449,0.892,1,0,36.58,,,,,,,Random,N/A
1.76,0.04,0.48,-0.16,0.51,6.589,5.615,26.241,0.024,0.454,0.89,1,0,34.83,,,,,,,Random,N/A
1.77,0.05,0.49,-0.18,0.52,6.532,5.558,26.585,0.001,0.458,0.889,1,0,33.21,,,,,,,Random,N/A
1.78,0.05,0.49,-0.18,0.53,6.417,5.386,26.929,-0.005,0.464,0.886,1,0,31.56,,,,,,,Random,N/A
1.79,0.06,0.48,-0.17,0.52,6.303,5.214,27.216,0.014,0.472,0.881,1,0,31.21,,,,,,,Random,N/A
1.8,0.05,0.49,-0.17,0.52,6.188,5.042,27.445,0.028,0.457,0.889,1,0,30.25,,,,,,,Random,N/A
1.81,0.06,0.5,-0.17,0.53,6.016,4.870,27.674,0.029,0.439,0.898,1,0,28.33,,,,,,,Random,N/A
1.82,0.06,0.5,-0.18,0.53,5.901,4.698,27.903,0.027,0.429,0.903,1,0,26.88,,,,,,,Random,N/A
1.83,0.07,0.5,-0.17,0.53,5.730,4.526,28.075,0.019,0.433,0.901,1,0,23.17,,,,,,,Random,N/A
1.84,0.05,0.51,-0.2,0.54,5.615,4.412,28.190,0.012,0.448,0.894,1,0,20.45,,,,,,,Random,N/A
1.85,0.05,0.5,-0.18,0.54,5.443,4.297,28.304,0.017,0.455,0.89,1,0,17.51,,,,,,,Random,N/A
1.86,0.04,0.5,-0.18,0.53,5.386,4.240,28.419,0.029,0.456,0.889,1,0,14.38,,,,,,,Random,N/A
1.87,0.03,0.49,-0.18,0.52,5.271,4.183,28.419,0.037,0.453,0.891,1,0,12.7,,,,,,,Random,N/A
1.88,0.04,0.48,-0.18,0.51,5.214,4.125,28.476,0.045,0.46,0.887,1,0,12.29,,,,,,,Random,N/A
1.89,0.05,0.46,-0.16,0.49,5.099,4.125,28.476,0.063,0.474,0.878,1,0,12.97,,,,,,,Random,N/A
1.9,0.04,0.45,-0.16,0.47,5.042,4.068,28.533,0.081,0.497,0.864,1,0,15.48,,,,,,,Random,N/A
1.91,0.03,0.45,-0.16,0.48,4.927,4.125,28.591,0.088,0.565,0.82,1,0,18.24,,,,,,,Random,N/A
1.92,0.03,0.44,-0.17,0.47,4.870,4.125,28.762,0.108,0.577,0.81,1,0,20.87,,,,,,,Random,N/A
1.93,0.05,0.43,-0.18,0.47,4.756,4.125,28.934,0.13,0.503,0.854,1,0,21.22,,,,,,,Random,N/A
1.94,0.05,0.43,-0.17,0.46,4.641,4.011,29.164,0.121,0.569,0.813,1,0,23.52,,,,,,,Random,N/A
1.95,0.05,0.42,-0.2,0.47,4.584,3.896,29.450,0.135,0.56,0.817,1,0,27.18,,,,,,,Random,N/A
1.96,0.05,0.4,-0.19,0.45,4.526,3.782,29.737,0.144,0.566,0.812,1,0,32.45,,,,,,,Random,N/A
1.97,0.06,0.4,-0.19,0.45,4.469,3.610,30.138,0.175,0.572,0.802,1,0,40.59,,,,,,,Random,N/A
1.98,0.07,0.4,-0.2,0.46,4.354,3.266,30.596,0.186,0.551,0.813,1,0,50.67,,,,,,,Random,N/A
1.99,0.08,0.4,-0.22,0.46,4.297,2.979,31.112,0.179,0.553,0.814,1,0,56.36,,,,,,,Random,N/A
