Time,ForceX,ForceY,ForceZ,ForceRez,YawG,PitchG,RollG,AccelX,AccelY,AccelZ,AccRMS,RST,GyroRMS,,,,,,,Label,Technique
1.3,0.04,0.38,-0.23,0.45,197.247,4.17,15.861,0.153,0.551,0.82,1,0,46.14,,,,,,,Random,N/A
1.31,0.05,0.37,-0.23,0.44,197.207,3.733,15.684,0.168,0.554,0.816,1,0,44.42,,,,,,,Random,N/A
1.32,0.06,0.37,-0.22,0.43,197.148,3.31,15.524,0.188,0.555,0.811,1,0,41.33,,,,,,,Random,N/A
1.33,0.07,0.35,-0.22,0.42,197.064,2.912,15.389,0.214,0.561,0.8,1,0,37.11,,,,,,,Random,N/A
1.34,0.09,0.35,-0.22,0.42,196.961,2.548,15.292,0.224,0.572,0.789,1,0,32.65,,,,,,,Random,N/A
1.35,0.1,0.35,-0.21,0.42,196.843,2.225,15.231,0.219,0.579,0.785,1,0,28.58,,,,,,,Random,N/A
1.36,0.09,0.35,-0.21,0.42,196.701,1.878,15.195,0.211,0.578,0.788,1,0,25.86,,,,,,,Random,N/A
1.37,0.09,0.36,-0.21,0.43,196.591,1.608,15.189,0.208,0.558,0.803,1,0,24.59,,,,,,,Random,N/A
1.38,0.09,0.36,-0.2,0.42,196.483,1.347,15.193,0.21,0.525,0.825,1,0,21.55,,,,,,,Random,N/A
1.39,0.11,0.36,-0.19,0.42,196.374,1.121,15.202,0.213,0.484,0.849,1,0,17.68,,,,,,,Random,N/A
1.4,0.11,0.35,-0.19,0.42,196.265,0.937,15.215,0.207,0.451,0.868,1,0,15.12,,,,,,,Random,N/A
1.41,0.13,0.36,-0.2,0.43,196.157,0.762,15.229,0.215,0.414,0.884,1,0,16.3,,,,,,,Random,N/A
1.42,0.12,0.37,-0.19,0.43,196.054,0.552,15.231,0.221,0.393,0.893,1,0,17.16,,,,,,,Random,N/A
1.43,0.13,0.38,-0.2,0.45,195.971,0.321,15.228,0.225,0.392,0.892,1,0,15.85,,,,,,,Random,N/A
1.44,0.14,0.39,-0.19,0.45,195.917,0.107,15.218,0.225,0.402,0.888,1,0,13.2,,,,,,,Random,N/A
1.45,0.13,0.41,-0.18,0.46,195.899,-0.075,15.191,0.225,0.41,0.884,1,0,13.31,,,,,,,Random,N/A
1.46,0.12,0.4,-0.16,0.45,195.926,-0.233,15.139,0.229,0.426,0.875,1,0,16.59,,,,,,,Random,N/A
1.47,0.13,0.39,-0.14,0.44,195.999,-0.381,15.06,0.239,0.44,0.866,1,0,20.93,,,,,,,Random,N/A
1.48,0.13,0.39,-0.15,0.44,196.041,-0.439,15.021,0.246,0.447,0.86,1,0,22.67,,,,,,,Random,N/A
1.49,0.15,0.37,-0.15,0.43,196.242,-0.614,14.87,0.25,0.464,0.849,1,0,26.43,,,,,,,Random,N/A
1.5,0.15,0.37,-0.15,0.43,196.441,-0.693,14.771,0.235,0.488,0.84,1,0,27.38,,,,,,,Random,N/A
1.51,0.14,0.37,-0.15,0.42,196.665,-0.76,14.699,0.222,0.502,0.836,1,0,27.3,,,,,,,Random,N/A
1.52,0.15,0.38,-0.14,0.43,196.898,-0.824,14.648,0.218,0.504,0.836,1,0,26.08,,,,,,,Random,N/A
1.53,0.14,0.39,-0.14,0.44,197.122,-0.879,14.612,0.218,0.496,0.84,1,0,24.26,,,,,,,Random,N/A
1.54,0.15,0.38,-0.15,0.44,197.327,-0.913,14.582,0.231,0.495,0.838,1,0,22.28,,,,,,,Random,N/A
1.55,0.16,0.39,-0.17,0.45,197.504,-0.913,14.56,0.252,0.499,0.829,1,0,21.46,,,,,,,Random,N/A
1.56,0.15,0.39,-0.19,0.46,197.652,-0.864,14.546,0.262,0.505,0.822,1,0,23.4,,,,,,,Random,N/A
1.57,0.15,0.39,-0.2,0.46,197.779,-0.754,14.544,0.27,0.516,0.813,1,0,26.56,,,,,,,Random,N/A
1.58,0.16,0.38,-0.22,0.47,197.896,-0.592,14.558,0.266,0.533,0.803,1,0,30.09,,,,,,,Random,N/A
1.59,0.16,0.4,-0.24,0.49,198.006,-0.38,14.585,0.261,0.548,0.795,1,0,34.32,,,,,,,Random,N/A
1.6,0.16,0.41,-0.26,0.51,198.117,-0.12,14.616,0.256,0.556,0.791,1,0,38.67,,,,,,,Random,N/A
1.61,0.15,0.42,-0.27,0.52,198.258,0.244,14.644,0.247,0.565,0.788,1,0,43.24,,,,,,,Random,N/A
1.62,0.14,0.43,-0.26,0.52,198.384,0.595,14.646,0.227,0.582,0.781,1,0,46.49,,,,,,,Random,N/A
1.63,0.15,0.44,-0.27,0.54,198.517,0.975,14.628,0.209,0.592,0.779,1,0,49.43,,,,,,,Random,N/A
1.64,0.15,0.44,-0.29,0.54,198.659,1.377,14.581,0.183,0.593,0.784,1,0,51.02,,,,,,,Random,N/A
1.65,0.14,0.44,-0.29,0.54,198.801,1.777,14.502,0.156,0.588,0.794,1,0,50.02,,,,,,,Random,N/A
1.66,0.14,0.44,-0.31,0.55,198.936,2.154,14.386,0.133,0.577,0.806,1,0,49.75,,,,,,,Random,N/A
1.67,0.13,0.43,-0.31,0.55,199.054,2.519,14.237,0.114,0.567,0.816,1,0,50.21,,,,,,,Random,N/A
1.68,0.12,0.44,-0.3,0.55,199.147,2.879,14.059,0.105,0.556,0.824,1,0,50.62,,,,,,,Random,N/A
1.69,0.11,0.43,-0.28,0.53,199.211,3.224,13.854,0.108,0.553,0.827,1,0,49.2,,,,,,,Random,N/A
1.7,0.1,0.44,-0.28,0.52,199.245,3.527,13.621,0.107,0.558,0.823,1,0,48.29,,,,,,,Random,N/A
1.71,0.08,0.43,-0.28,0.52,199.255,3.806,13.368,0.099,0.569,0.817,1,0,48.44,,,,,,,Random,N/A
1.72,0.08,0.43,-0.29,0.52,199.248,4.076,13.103,0.083,0.574,0.815,1,0,48.27,,,,,,,Random,N/A
1.73,0.08,0.43,-0.28,0.52,199.239,4.231,12.939,0.072,0.574,0.816,1,0,48.22,,,,,,,Random,N/A
1.74,0.07,0.43,-0.29,0.52,199.209,4.475,12.651,0.053,0.574,0.817,1,0,49.05,,,,,,,Random,N/A
1.75,0.05,0.42,-0.29,0.51,199.144,4.738,12.272,0.026,0.564,0.825,1,0,49.89,,,,,,,Random,N/A
1.76,0.05,0.42,-0.27,0.51,199.068,4.941,11.94,0.021,0.557,0.83,1,0,50.65,,,,,,,Random,N/A
1.77,0.04,0.43,-0.27,0.51,198.96,5.119,11.59,0.018,0.543,0.84,1,0,51.62,,,,,,,Random,N/A
1.78,0.04,0.43,-0.25,0.5,198.817,5.272,11.226,0.015,0.529,0.849,1,0,52.12,,,,,,,Random,N/A
1.79,0.02,0.44,-0.23,0.5,198.64,5.4,10.858,0.003,0.514,0.858,1,0,51.95,,,,,,,Random,N/A
1.8,0.02,0.44,-0.23,0.49,198.433,5.515,10.498,-0.017,0.494,0.869,1,0,51.87,,,,,,,Random,N/A
1.81,0.02,0.44,-0.24,0.5,198.192,5.623,10.149,-0.034,0.481,0.876,1,0,52.71,,,,,,,Random,N/A
1.82,0.01,0.44,-0.24,0.5,197.903,5.724,9.808,-0.048,0.469,0.882,1,0,56.04,,,,,,,Random,N/A
1.83,0,0.44,-0.23,0.5,197.558,5.843,9.46,-0.052,0.456,0.888,1,0,61.03,,,,,,,Random,N/A
1.84,0,0.45,-0.22,0.5,197.151,5.978,9.095,-0.047,0.46,0.887,1,0,66.37,,,,,,,Random,N/A
1.85,-0.01,0.45,-0.21,0.5,196.583,6.148,8.634,-0.043,0.473,0.88,1,0,70.96,,,,,,,Random,N/A
1.86,-0.01,0.46,-0.22,0.51,196.057,6.29,8.233,-0.036,0.478,0.878,1,0,74.88,,,,,,,Random,N/A
1.87,-0.01,0.46,-0.22,0.51,195.486,6.416,7.809,-0.037,0.474,0.88,1,0,79.51,,,,,,,Random,N/A
1.88,-0.01,0.47,-0.23,0.52,194.872,6.539,7.35,-0.044,0.446,0.894,1,0,85.23,,,,,,,Random,N/A
1.89,-0.02,0.48,-0.22,0.53,194.215,6.651,6.84,-0.043,0.408,0.912,1,0,92.25,,,,,,,Random,N/A
1.9,-0.02,0.47,-0.23,0.52,193.512,6.772,6.259,-0.039,0.358,0.933,1,0,101.2,,,,,,,Random,N/A
1.91,-0.02,0.48,-0.23,0.53,192.758,6.938,5.597,-0.031,0.309,0.95,1,0,111.21,,,,,,,Random,N/A
1.92,-0.02,0.47,-0.22,0.52,191.945,7.171,4.854,-0.026,0.266,0.964,1,0,121.71,,,,,,,Random,N/A
1.93,-0.03,0.47,-0.19,0.5,191.065,7.495,4.048,-0.024,0.248,0.968,1,0,131.74,,,,,,,Random,N/A
1.94,-0.03,0.46,-0.18,0.49,190.114,7.92,3.204,-0.022,0.245,0.969,1,0,140.67,,,,,,,Random,N/A
1.95,-0.02,0.46,-0.2,0.5,189.096,8.432,2.336,-0.019,0.254,0.967,1,0,147.47,,,,,,,Random,N/A
1.96,-0.02,0.45,-0.18,0.49,188.026,9.004,1.455,-0.017,0.252,0.968,1,0,150.74,,,,,,,Random,N/A
1.97,-0.01,0.45,-0.18,0.48,187.59,9.239,1.1,-0.018,0.248,0.969,1,0,150.89,,,,,,,Random,N/A
1.98,-0.01,0.44,-0.16,0.47,186.271,9.95,0.034,-0.028,0.235,0.972,1,0,149.92,,,,,,,Random,N/A
1.99,-0.01,0.44,-0.14,0.46,185.175,10.557,-0.842,-0.05,0.209,0.977,1,0,149.58,,,,,,,Random,N/A
2,-0.01,0.43,-0.13,0.45,184.076,11.181,-1.707,-0.085,0.171,0.982,1,0,149.59,,,,,,,Random,N/A
2.01,-0.02,0.42,-0.12,0.44,182.971,11.836,-2.548,-0.122,0.123,0.985,1,0,148.87,,,,,,,Random,N/A
2.02,-0.02,0.4,-0.1,0.41,181.862,12.501,-3.368,-0.15,0.078,0.986,1,0,146.67,,,,,,,Random,N/A
2.03,-0.02,0.39,-0.08,0.4,180.758,13.156,-4.168,-0.164,0.036,0.986,1,0,143.69,,,,,,,Random,N/A
